Alexi_Casilla	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Rusney_Castillo	3	3	1	1	0	0	0	0	0	0.333	0.333	0.667	1	0	0	0	0	0
Juan_Centeno	3	3	1	0	0	0	0	0	0	0.333	0.333	0.333	0.667	0	0	0	0	0
Francisco_Cervelli	3	2	1	0	0	1	1	1	0	0.5	0.667	2	2.667	0	0	0	0	0
Carlos_Correa	3	3	1	1	0	0	0	0	0	0.333	0.333	0.667	1	0	0	0	0	0
Kaleb_Cowart	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allen_Craig	3	3	2	1	0	0	1	0	0	0.667	0.667	1	1.667	0	0	0	0	0
Brandon_Crawford	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carl_Crawford	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Michael_Cuddyer	3	3	2	1	0	1	1	0	0	0.667	0.667	2	2.667	0	0	0	0	0
Charlie_Culberson	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aaron_Cunningham	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Delino_DeShields	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Ian_Desmond	3	2	0	0	0	0	0	1	0	0	0.333	0	0.333	0	0	0	0	0
Shelley_Duncan	3	2	0	0	0	0	0	1	1	0	0.333	0	0.333	0	0	0	0	0
Adam_Duvall	3	2	1	0	0	0	0	1	0	0.5	0.667	0.5	1.167	0	0	0	0	0
